House_ID,Month,Average_Units,Current_Units,Theft_Label,Difference,Deviation_%,Usage_Ratio,High_Usage_Flag,Low_Usage_Flag,Target,Month_Encoded,Prediction,Theft_Status,AI_Reason
H20,Mar,151,158,0.0,7,4.635761589403973,1.0463576158940397,0,0,0.0,7.0,0,Normal,Normal usage
H20,Apr,151,27,1.0,-124,-82.11920529801324,0.17880794701986755,0,1,1.0,0.0,1,Suspicious,"Sudden drop in usage, Very low usage (possible tampering)"
H20,May,277,271,0.0,-6,-2.166064981949458,0.9783393501805054,0,0,0.0,8.0,0,Normal,Normal usage
H20,Jun,280,307,0.0,27,9.642857142857144,1.0964285714285715,0,0,0.0,6.0,0,Normal,Normal usage
H20,Jul,262,285,0.0,23,8.778625954198473,1.0877862595419847,0,0,0.0,5.0,0,Normal,Normal usage
H20,Aug,151,164,0.0,13,8.609271523178808,1.086092715231788,0,0,0.0,1.0,0,Normal,Normal usage
H20,Sep,151,133,0.0,-18,-11.920529801324504,0.8807947019867549,0,0,0.0,11.0,0,Normal,Normal usage
H20,Oct,151,127,0.0,-24,-15.894039735099339,0.8410596026490066,0,0,0.0,10.0,0,Normal,Normal usage
H20,Nov,151,144,0.0,-7,-4.635761589403973,0.9536423841059603,0,0,0.0,9.0,0,Normal,Normal usage
H20,Dec,223,86,1.0,-137,-61.43497757847533,0.38565022421524664,0,1,1.0,2.0,1,Suspicious,"Sudden drop in usage, Very low usage (possible tampering)"
H21,Jan,229,208,0.0,-21,-9.170305676855897,0.9082969432314411,0,0,0.0,4.0,0,Normal,Normal usage
H21,Feb,177,166,0.0,-11,-6.214689265536723,0.9378531073446328,0,0,0.0,3.0,0,Normal,Normal usage
H21,Mar,177,196,0.0,19,10.734463276836157,1.1073446327683616,0,0,0.0,7.0,0,Normal,Normal usage
H21,Apr,177,201,0.0,24,13.559322033898304,1.1355932203389831,0,0,0.0,0.0,0,Normal,Normal usage
H21,May,296,269,0.0,-27,-9.121621621621621,0.9087837837837838,0,0,0.0,8.0,0,Normal,Normal usage
H21,Jun,318,327,0.0,9,2.8301886792452833,1.028301886792453,0,0,0.0,6.0,0,Normal,Normal usage
H21,Jul,274,296,0.0,22,8.02919708029197,1.0802919708029197,0,0,0.0,5.0,0,Normal,Normal usage
H21,Aug,177,496,1.0,319,180.22598870056495,2.8022598870056497,1,0,1.0,1.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H21,Sep,177,76,1.0,-101,-57.06214689265536,0.4293785310734463,0,1,1.0,11.0,1,Suspicious,"Sudden drop in usage, Very low usage (possible tampering)"
H21,Oct,177,194,0.0,17,9.6045197740113,1.0960451977401129,0,0,0.0,10.0,0,Normal,Normal usage
H21,Nov,177,202,0.0,25,14.124293785310735,1.1412429378531073,0,0,0.0,9.0,0,Normal,Normal usage
H21,Dec,228,250,0.0,22,9.649122807017543,1.0964912280701755,0,0,0.0,2.0,0,Normal,Normal usage
H22,Jan,284,267,0.0,-17,-5.985915492957746,0.9401408450704225,0,0,0.0,4.0,0,Normal,Normal usage
H22,Feb,223,212,0.0,-11,-4.932735426008969,0.9506726457399103,0,0,0.0,3.0,0,Normal,Normal usage
H22,Mar,223,253,0.0,30,13.452914798206278,1.1345291479820627,0,0,0.0,7.0,0,Normal,Normal usage
H22,Apr,223,244,0.0,21,9.417040358744394,1.094170403587444,0,0,0.0,0.0,0,Normal,Normal usage
H22,May,358,386,0.0,28,7.82122905027933,1.0782122905027933,0,0,0.0,8.0,0,Normal,Normal usage
H22,Jun,317,297,0.0,-20,-6.309148264984227,0.9369085173501577,0,0,0.0,6.0,0,Normal,Normal usage
H22,Jul,373,395,0.0,22,5.898123324396782,1.0589812332439679,0,0,0.0,5.0,0,Normal,Normal usage
H22,Aug,223,619,1.0,396,177.57847533632287,2.7757847533632285,1,0,1.0,1.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H22,Sep,223,232,0.0,9,4.0358744394618835,1.0403587443946187,0,0,0.0,11.0,0,Normal,Normal usage
H22,Oct,223,221,0.0,-2,-0.8968609865470852,0.9910313901345291,0,0,0.0,10.0,0,Normal,Normal usage
H22,Nov,223,212,0.0,-11,-4.932735426008969,0.9506726457399103,0,0,0.0,9.0,0,Normal,Normal usage
H22,Dec,293,746,1.0,453,154.6075085324232,2.546075085324232,1,0,1.0,2.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H23,Jan,281,300,0.0,19,6.761565836298933,1.0676156583629892,0,0,0.0,4.0,0,Normal,Normal usage
H23,Feb,231,101,1.0,-130,-56.27705627705628,0.43722943722943725,0,0,1.0,3.0,1,Suspicious,Sudden drop in usage
H23,Mar,231,228,0.0,-3,-1.2987012987012987,0.987012987012987,0,0,0.0,7.0,0,Normal,Normal usage
H23,Apr,231,251,0.0,20,8.658008658008658,1.0865800865800865,0,0,0.0,0.0,0,Normal,Normal usage
H23,May,375,393,0.0,18,4.8,1.048,0,0,0.0,8.0,0,Normal,Normal usage
H23,Jun,343,354,0.0,11,3.206997084548105,1.032069970845481,0,0,0.0,6.0,0,Normal,Normal usage
H23,Jul,373,380,0.0,7,1.876675603217158,1.0187667560321716,0,0,0.0,5.0,0,Normal,Normal usage
H23,Aug,231,234,0.0,3,1.2987012987012987,1.0129870129870129,0,0,0.0,1.0,0,Normal,Normal usage
H23,Sep,231,238,0.0,7,3.0303030303030303,1.0303030303030303,0,0,0.0,11.0,0,Normal,Normal usage
H23,Oct,231,202,0.0,-29,-12.554112554112553,0.8744588744588745,0,0,0.0,10.0,0,Normal,Normal usage
H23,Nov,231,224,0.0,-7,-3.0303030303030303,0.9696969696969697,0,0,0.0,9.0,0,Normal,Normal usage
H23,Dec,292,322,0.0,30,10.273972602739725,1.1027397260273972,0,0,0.0,2.0,0,Normal,Normal usage
H24,Jan,339,311,0.0,-28,-8.259587020648967,0.9174041297935103,0,0,0.0,4.0,0,Normal,Normal usage
H24,Feb,290,168,1.0,-122,-42.06896551724138,0.5793103448275863,0,0,1.0,3.0,1,Suspicious,Sudden drop in usage
H24,Mar,290,272,0.0,-18,-6.206896551724138,0.9379310344827586,0,0,0.0,7.0,0,Normal,Normal usage
H24,Apr,290,301,0.0,11,3.793103448275862,1.0379310344827586,0,0,0.0,0.0,0,Normal,Normal usage
H24,May,435,434,0.0,-1,-0.22988505747126436,0.9977011494252873,1,0,0.0,8.0,0,Normal,Very high usage detected
H24,Jun,425,451,0.0,26,6.11764705882353,1.0611764705882354,1,0,0.0,6.0,0,Normal,Very high usage detected
H24,Jul,435,703,1.0,268,61.60919540229885,1.6160919540229886,1,0,1.0,5.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H24,Aug,290,308,0.0,18,6.206896551724138,1.0620689655172413,0,0,0.0,1.0,0,Normal,Normal usage
H24,Sep,290,285,0.0,-5,-1.7241379310344827,0.9827586206896551,0,0,0.0,11.0,0,Normal,Normal usage
H24,Oct,290,288,0.0,-2,-0.6896551724137931,0.993103448275862,0,0,0.0,10.0,0,Normal,Normal usage
H24,Nov,290,302,0.0,12,4.137931034482759,1.0413793103448277,0,0,0.0,9.0,0,Normal,Normal usage
H24,Dec,360,341,0.0,-19,-5.277777777777778,0.9472222222222222,0,0,0.0,2.0,0,Normal,Normal usage
H25,Jan,312,307,0.0,-5,-1.6025641025641024,0.9839743589743589,0,0,0.0,4.0,0,Normal,Normal usage
H25,Feb,261,262,0.0,1,0.38314176245210724,1.003831417624521,0,0,0.0,3.0,0,Normal,Normal usage
H25,Mar,261,278,0.0,17,6.513409961685824,1.0651340996168583,0,0,0.0,7.0,0,Normal,Normal usage
H25,Apr,261,261,0.0,0,0.0,1.0,0,0,0.0,0.0,0,Normal,Normal usage
H25,May,370,358,0.0,-12,-3.2432432432432434,0.9675675675675676,0,0,0.0,8.0,0,Normal,Normal usage
H25,Jun,404,407,0.0,3,0.7425742574257426,1.0074257425742574,1,0,0.0,6.0,0,Normal,Very high usage detected
H25,Jul,403,426,0.0,23,5.707196029776675,1.0570719602977667,1,0,0.0,5.0,0,Normal,Very high usage detected
H25,Aug,261,238,0.0,-23,-8.812260536398467,0.9118773946360154,0,0,0.0,1.0,0,Normal,Normal usage
H25,Sep,261,288,0.0,27,10.344827586206897,1.103448275862069,0,0,0.0,11.0,0,Normal,Normal usage
H25,Oct,261,242,0.0,-19,-7.2796934865900385,0.9272030651340997,0,0,0.0,10.0,0,Normal,Normal usage
H25,Nov,261,277,0.0,16,6.130268199233716,1.0613026819923372,0,0,0.0,9.0,0,Normal,Normal usage
H25,Dec,323,334,0.0,11,3.4055727554179565,1.0340557275541795,0,0,0.0,2.0,0,Normal,Normal usage
H26,Jan,436,341,1.0,-95,-21.788990825688074,0.7821100917431193,0,0,0.0,4.0,0,Normal,Normal usage
H26,Feb,372,389,0.0,17,4.56989247311828,1.0456989247311828,0,0,0.0,3.0,0,Normal,Normal usage
H26,Mar,372,355,0.0,-17,-4.56989247311828,0.9543010752688172,0,0,0.0,7.0,0,Normal,Normal usage
H26,Apr,372,353,0.0,-19,-5.10752688172043,0.9489247311827957,0,0,0.0,0.0,0,Normal,Normal usage
H26,May,478,477,0.0,-1,-0.20920502092050208,0.997907949790795,1,0,0.0,8.0,0,Normal,Very high usage detected
H26,Jun,493,513,0.0,20,4.056795131845842,1.0405679513184585,1,0,0.0,6.0,0,Normal,Very high usage detected
H26,Jul,513,371,1.0,-142,-27.680311890838205,0.723196881091618,0,0,0.0,5.0,0,Normal,Normal usage
H26,Aug,372,358,0.0,-14,-3.763440860215054,0.9623655913978495,0,0,0.0,1.0,0,Normal,Normal usage
H26,Sep,372,355,0.0,-17,-4.56989247311828,0.9543010752688172,0,0,0.0,11.0,0,Normal,Normal usage
H26,Oct,372,794,1.0,422,113.44086021505377,2.1344086021505375,1,0,1.0,10.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H26,Nov,372,402,0.0,30,8.064516129032258,1.0806451612903225,1,0,0.0,9.0,0,Normal,Very high usage detected
H26,Dec,427,399,0.0,-28,-6.557377049180328,0.9344262295081968,0,0,0.0,2.0,0,Normal,Normal usage
H27,Jan,446,728,1.0,282,63.22869955156951,1.6322869955156951,1,0,1.0,4.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H27,Feb,369,361,0.0,-8,-2.168021680216802,0.978319783197832,0,0,0.0,3.0,0,Normal,Normal usage
H27,Mar,369,381,0.0,12,3.2520325203252036,1.032520325203252,0,0,0.0,7.0,0,Normal,Normal usage
H27,Apr,369,356,0.0,-13,-3.523035230352303,0.964769647696477,0,0,0.0,0.0,0,Normal,Normal usage
H27,May,452,474,0.0,22,4.867256637168142,1.0486725663716814,1,0,0.0,8.0,0,Normal,Very high usage detected
H27,Jun,473,483,0.0,10,2.1141649048625792,1.0211416490486258,1,0,0.0,6.0,0,Normal,Very high usage detected
H27,Jul,500,513,0.0,13,2.6,1.026,1,0,0.0,5.0,0,Normal,Very high usage detected
H27,Aug,369,371,0.0,2,0.5420054200542005,1.005420054200542,0,0,0.0,1.0,0,Normal,Normal usage
H27,Sep,369,341,0.0,-28,-7.588075880758807,0.924119241192412,0,0,0.0,11.0,0,Normal,Normal usage
H27,Oct,369,361,0.0,-8,-2.168021680216802,0.978319783197832,0,0,0.0,10.0,0,Normal,Normal usage
H27,Nov,369,399,0.0,30,8.130081300813007,1.08130081300813,0,0,0.0,9.0,0,Normal,Normal usage
H27,Dec,438,446,0.0,8,1.82648401826484,1.0182648401826484,1,0,0.0,2.0,0,Normal,Very high usage detected
H28,Jan,277,272,0.0,-5,-1.8050541516245486,0.9819494584837545,0,0,0.0,4.0,0,Normal,Normal usage
H28,Feb,198,173,0.0,-25,-12.626262626262626,0.8737373737373737,0,0,0.0,3.0,0,Normal,Normal usage
H28,Mar,198,532,1.0,334,168.68686868686868,2.686868686868687,1,0,1.0,7.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H28,Apr,198,192,0.0,-6,-3.0303030303030303,0.9696969696969697,0,0,0.0,0.0,0,Normal,Normal usage
H28,May,285,187,1.0,-98,-34.385964912280706,0.656140350877193,0,0,1.0,8.0,1,Suspicious,Normal usage
H28,Jun,346,349,0.0,3,0.8670520231213872,1.0086705202312138,0,0,0.0,6.0,0,Normal,Normal usage
H28,Jul,318,339,0.0,21,6.60377358490566,1.0660377358490567,0,0,0.0,5.0,0,Normal,Normal usage
H28,Aug,198,209,0.0,11,5.555555555555555,1.0555555555555556,0,0,0.0,1.0,0,Normal,Normal usage
H28,Sep,198,188,0.0,-10,-5.05050505050505,0.9494949494949495,0,0,0.0,11.0,0,Normal,Normal usage
H28,Oct,198,171,0.0,-27,-13.636363636363635,0.8636363636363636,0,0,0.0,10.0,0,Normal,Normal usage
H28,Nov,198,227,0.0,29,14.646464646464647,1.1464646464646464,0,0,0.0,9.0,0,Normal,Normal usage
H28,Dec,253,241,0.0,-12,-4.743083003952568,0.9525691699604744,0,0,0.0,2.0,0,Normal,Normal usage
H29,Jan,212,227,0.0,15,7.0754716981132075,1.070754716981132,0,0,0.0,4.0,0,Normal,Normal usage
H29,Feb,155,144,0.0,-11,-7.096774193548387,0.9290322580645162,0,0,0.0,3.0,0,Normal,Normal usage
H29,Mar,155,181,0.0,26,16.7741935483871,1.167741935483871,0,0,0.0,7.0,0,Normal,Normal usage
H29,Apr,155,125,0.0,-30,-19.35483870967742,0.8064516129032258,0,0,0.0,0.0,0,Normal,Normal usage
H29,May,254,256,0.0,2,0.7874015748031495,1.0078740157480315,0,0,0.0,8.0,0,Normal,Normal usage
H29,Jun,286,287,0.0,1,0.34965034965034963,1.0034965034965035,0,0,0.0,6.0,0,Normal,Normal usage
H29,Jul,288,206,1.0,-82,-28.47222222222222,0.7152777777777778,0,0,0.0,5.0,0,Normal,Normal usage
H29,Aug,155,141,0.0,-14,-9.032258064516128,0.9096774193548387,0,0,0.0,1.0,0,Normal,Normal usage
H29,Sep,155,133,0.0,-22,-14.193548387096774,0.8580645161290322,0,0,0.0,11.0,0,Normal,Normal usage
H29,Oct,155,132,0.0,-23,-14.838709677419354,0.8516129032258064,0,0,0.0,10.0,0,Normal,Normal usage
H29,Nov,155,169,0.0,14,9.032258064516128,1.0903225806451613,0,0,0.0,9.0,0,Normal,Normal usage
H29,Dec,198,191,0.0,-7,-3.535353535353535,0.9646464646464646,0,0,0.0,2.0,0,Normal,Normal usage
H30,Jan,403,431,0.0,28,6.9478908188585615,1.0694789081885856,1,0,0.0,4.0,0,Normal,Very high usage detected
H30,Feb,354,367,0.0,13,3.672316384180791,1.036723163841808,0,0,0.0,3.0,0,Normal,Normal usage
H30,Mar,354,328,0.0,-26,-7.344632768361582,0.9265536723163842,0,0,0.0,7.0,0,Normal,Normal usage
H30,Apr,354,365,0.0,11,3.1073446327683616,1.0310734463276836,0,0,0.0,0.0,0,Normal,Normal usage
H30,May,484,456,0.0,-28,-5.785123966942149,0.9421487603305785,1,0,0.0,8.0,0,Normal,Very high usage detected
H30,Jun,459,440,0.0,-19,-4.139433551198257,0.9586056644880174,1,0,0.0,6.0,0,Normal,Very high usage detected
H30,Jul,454,438,0.0,-16,-3.524229074889868,0.9647577092511013,1,0,0.0,5.0,0,Normal,Very high usage detected
H30,Aug,354,381,0.0,27,7.627118644067797,1.076271186440678,0,0,0.0,1.0,0,Normal,Normal usage
H30,Sep,354,337,0.0,-17,-4.80225988700565,0.9519774011299436,0,0,0.0,11.0,0,Normal,Normal usage
H30,Oct,354,356,0.0,2,0.5649717514124294,1.0056497175141244,0,0,0.0,10.0,0,Normal,Normal usage
H30,Nov,354,272,1.0,-82,-23.163841807909606,0.768361581920904,0,0,0.0,9.0,0,Normal,Normal usage
H30,Dec,410,386,0.0,-24,-5.853658536585367,0.9414634146341463,0,0,0.0,2.0,0,Normal,Normal usage
H31,Jan,300,303,0.0,3,1.0,1.01,0,0,0.0,4.0,0,Normal,Normal usage
H31,Feb,224,144,1.0,-80,-35.714285714285715,0.6428571428571429,0,0,1.0,3.0,1,Suspicious,Sudden drop in usage
H31,Mar,224,198,0.0,-26,-11.607142857142858,0.8839285714285714,0,0,0.0,7.0,0,Normal,Normal usage
H31,Apr,224,198,0.0,-26,-11.607142857142858,0.8839285714285714,0,0,0.0,0.0,0,Normal,Normal usage
H31,May,342,319,0.0,-23,-6.725146198830409,0.9327485380116959,0,0,0.0,8.0,0,Normal,Normal usage
H31,Jun,331,337,0.0,6,1.812688821752266,1.0181268882175227,0,0,0.0,6.0,0,Normal,Normal usage
H31,Jul,351,377,0.0,26,7.4074074074074066,1.0740740740740742,0,0,0.0,5.0,0,Normal,Normal usage
H31,Aug,224,109,1.0,-115,-51.33928571428571,0.48660714285714285,0,0,1.0,1.0,1,Suspicious,Sudden drop in usage
H31,Sep,224,196,0.0,-28,-12.5,0.875,0,0,0.0,11.0,0,Normal,Normal usage
H31,Oct,224,74,1.0,-150,-66.96428571428571,0.33035714285714285,0,1,1.0,10.0,1,Suspicious,"Sudden drop in usage, Very low usage (possible tampering)"
H31,Nov,224,236,0.0,12,5.357142857142857,1.0535714285714286,0,0,0.0,9.0,0,Normal,Normal usage
H31,Dec,283,260,0.0,-23,-8.12720848056537,0.9187279151943463,0,0,0.0,2.0,0,Normal,Normal usage
H32,Jan,286,262,0.0,-24,-8.391608391608392,0.916083916083916,0,0,0.0,4.0,0,Normal,Normal usage
H32,Feb,222,192,0.0,-30,-13.513513513513514,0.8648648648648649,0,0,0.0,3.0,0,Normal,Normal usage
H32,Mar,222,200,0.0,-22,-9.90990990990991,0.9009009009009009,0,0,0.0,7.0,0,Normal,Normal usage
H32,Apr,222,245,0.0,23,10.36036036036036,1.1036036036036037,0,0,0.0,0.0,0,Normal,Normal usage
H32,May,370,392,0.0,22,5.9459459459459465,1.0594594594594595,0,0,0.0,8.0,0,Normal,Normal usage
H32,Jun,344,261,1.0,-83,-24.12790697674419,0.7587209302325582,0,0,0.0,6.0,0,Normal,Normal usage
H32,Jul,337,349,0.0,12,3.5608308605341246,1.0356083086053411,0,0,0.0,5.0,0,Normal,Normal usage
H32,Aug,222,208,0.0,-14,-6.306306306306306,0.9369369369369369,0,0,0.0,1.0,0,Normal,Normal usage
H32,Sep,222,202,0.0,-20,-9.00900900900901,0.9099099099099099,0,0,0.0,11.0,0,Normal,Normal usage
H32,Oct,222,236,0.0,14,6.306306306306306,1.063063063063063,0,0,0.0,10.0,0,Normal,Normal usage
H32,Nov,222,214,0.0,-8,-3.6036036036036037,0.963963963963964,0,0,0.0,9.0,0,Normal,Normal usage
H32,Dec,270,268,0.0,-2,-0.7407407407407408,0.9925925925925926,0,0,0.0,2.0,0,Normal,Normal usage
H33,Jan,298,309,0.0,11,3.691275167785235,1.0369127516778522,0,0,0.0,4.0,0,Normal,Normal usage
H33,Feb,252,224,0.0,-28,-11.11111111111111,0.8888888888888888,0,0,0.0,3.0,0,Normal,Normal usage
H33,Mar,252,257,0.0,5,1.984126984126984,1.0198412698412698,0,0,0.0,7.0,0,Normal,Normal usage
H33,Apr,252,234,0.0,-18,-7.142857142857142,0.9285714285714286,0,0,0.0,0.0,0,Normal,Normal usage
H33,May,381,358,0.0,-23,-6.036745406824147,0.9396325459317585,0,0,0.0,8.0,0,Normal,Normal usage
H33,Jun,343,321,0.0,-22,-6.41399416909621,0.9358600583090378,0,0,0.0,6.0,0,Normal,Normal usage
H33,Jul,401,283,1.0,-118,-29.42643391521197,0.7057356608478803,0,0,0.0,5.0,0,Normal,Normal usage
H33,Aug,252,276,0.0,24,9.523809523809524,1.0952380952380953,0,0,0.0,1.0,0,Normal,Normal usage
H33,Sep,252,253,0.0,1,0.3968253968253968,1.003968253968254,0,0,0.0,11.0,0,Normal,Normal usage
H33,Oct,252,256,0.0,4,1.5873015873015872,1.0158730158730158,0,0,0.0,10.0,0,Normal,Normal usage
H33,Nov,252,487,1.0,235,93.25396825396825,1.9325396825396826,1,0,1.0,9.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H33,Dec,327,321,0.0,-6,-1.834862385321101,0.981651376146789,0,0,0.0,2.0,0,Normal,Normal usage
H34,Jan,439,466,0.0,27,6.150341685649203,1.061503416856492,1,0,0.0,4.0,0,Normal,Very high usage detected
H34,Feb,397,424,0.0,27,6.801007556675064,1.0680100755667505,1,0,0.0,3.0,0,Normal,Very high usage detected
H34,Mar,397,415,0.0,18,4.534005037783375,1.0453400503778338,1,0,0.0,7.0,0,Normal,Very high usage detected
H34,Apr,397,415,0.0,18,4.534005037783375,1.0453400503778338,1,0,0.0,0.0,0,Normal,Very high usage detected
H34,May,534,542,0.0,8,1.4981273408239701,1.0149812734082397,1,0,0.0,8.0,0,Normal,Very high usage detected
H34,Jun,524,514,0.0,-10,-1.9083969465648856,0.9809160305343512,1,0,0.0,6.0,0,Normal,Very high usage detected
H34,Jul,534,556,0.0,22,4.119850187265917,1.0411985018726593,1,0,0.0,5.0,0,Normal,Very high usage detected
H34,Aug,397,427,0.0,30,7.5566750629722925,1.0755667506297228,1,0,0.0,1.0,0,Normal,Very high usage detected
H34,Sep,397,415,0.0,18,4.534005037783375,1.0453400503778338,1,0,0.0,11.0,0,Normal,Very high usage detected
H34,Oct,397,378,0.0,-19,-4.785894206549118,0.9521410579345088,0,0,0.0,10.0,0,Normal,Normal usage
H34,Nov,397,400,0.0,3,0.7556675062972292,1.0075566750629723,0,0,0.0,9.0,0,Normal,Normal usage
H34,Dec,438,460,0.0,22,5.0228310502283104,1.0502283105022832,1,0,0.0,2.0,0,Normal,Very high usage detected
H35,Jan,438,802,1.0,364,83.10502283105022,1.8310502283105023,1,0,1.0,4.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H35,Feb,370,360,0.0,-10,-2.7027027027027026,0.972972972972973,0,0,0.0,3.0,0,Normal,Normal usage
H35,Mar,370,394,0.0,24,6.486486486486487,1.0648648648648649,0,0,0.0,7.0,0,Normal,Normal usage
H35,Apr,370,362,0.0,-8,-2.1621621621621623,0.9783783783783784,0,0,0.0,0.0,0,Normal,Normal usage
H35,May,493,520,0.0,27,5.476673427991886,1.054766734279919,1,0,0.0,8.0,0,Normal,Very high usage detected
H35,Jun,515,493,0.0,-22,-4.271844660194175,0.9572815533980582,1,0,0.0,6.0,0,Normal,Very high usage detected
H35,Jul,450,433,0.0,-17,-3.7777777777777777,0.9622222222222222,1,0,0.0,5.0,0,Normal,Very high usage detected
H35,Aug,370,349,0.0,-21,-5.675675675675676,0.9432432432432433,0,0,0.0,1.0,0,Normal,Normal usage
H35,Sep,370,345,0.0,-25,-6.756756756756757,0.9324324324324325,0,0,0.0,11.0,0,Normal,Normal usage
H35,Oct,370,360,0.0,-10,-2.7027027027027026,0.972972972972973,0,0,0.0,10.0,0,Normal,Normal usage
H35,Nov,370,396,0.0,26,7.027027027027027,1.0702702702702702,0,0,0.0,9.0,0,Normal,Normal usage
H35,Dec,450,471,0.0,21,4.666666666666667,1.0466666666666666,1,0,0.0,2.0,0,Normal,Very high usage detected
H36,Jan,397,426,0.0,29,7.304785894206549,1.0730478589420656,1,0,0.0,4.0,0,Normal,Very high usage detected
H36,Feb,330,358,0.0,28,8.484848484848486,1.084848484848485,0,0,0.0,3.0,0,Normal,Normal usage
H36,Mar,330,340,0.0,10,3.0303030303030303,1.0303030303030303,0,0,0.0,7.0,0,Normal,Normal usage
H36,Apr,330,334,0.0,4,1.2121212121212122,1.0121212121212122,0,0,0.0,0.0,0,Normal,Normal usage
H36,May,415,421,0.0,6,1.4457831325301205,1.0144578313253012,1,0,0.0,8.0,0,Normal,Very high usage detected
H36,Jun,430,460,0.0,30,6.976744186046512,1.069767441860465,1,0,0.0,6.0,0,Normal,Very high usage detected
H36,Jul,451,427,0.0,-24,-5.321507760532151,0.9467849223946785,1,0,0.0,5.0,0,Normal,Very high usage detected
H36,Aug,330,315,0.0,-15,-4.545454545454546,0.9545454545454546,0,0,0.0,1.0,0,Normal,Normal usage
H36,Sep,330,321,0.0,-9,-2.727272727272727,0.9727272727272728,0,0,0.0,11.0,0,Normal,Normal usage
H36,Oct,330,304,0.0,-26,-7.878787878787878,0.9212121212121213,0,0,0.0,10.0,0,Normal,Normal usage
H36,Nov,330,338,0.0,8,2.4242424242424243,1.0242424242424242,0,0,0.0,9.0,0,Normal,Normal usage
H36,Dec,388,397,0.0,9,2.3195876288659796,1.0231958762886597,0,0,0.0,2.0,0,Normal,Normal usage
H37,Jan,250,242,0.0,-8,-3.2,0.968,0,0,0.0,4.0,0,Normal,Normal usage
H37,Feb,198,187,0.0,-11,-5.555555555555555,0.9444444444444444,0,0,0.0,3.0,0,Normal,Normal usage
H37,Mar,198,190,0.0,-8,-4.040404040404041,0.9595959595959596,0,0,0.0,7.0,0,Normal,Normal usage
H37,Apr,198,547,1.0,349,176.26262626262624,2.7626262626262625,1,0,1.0,0.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H37,May,281,307,0.0,26,9.252669039145907,1.092526690391459,0,0,0.0,8.0,0,Normal,Normal usage
H37,Jun,338,326,0.0,-12,-3.5502958579881656,0.9644970414201184,0,0,0.0,6.0,0,Normal,Normal usage
H37,Jul,311,316,0.0,5,1.607717041800643,1.0160771704180065,0,0,0.0,5.0,0,Normal,Normal usage
H37,Aug,198,170,0.0,-28,-14.14141414141414,0.8585858585858586,0,0,0.0,1.0,0,Normal,Normal usage
H37,Sep,198,196,0.0,-2,-1.0101010101010102,0.98989898989899,0,0,0.0,11.0,0,Normal,Normal usage
H37,Oct,198,178,0.0,-20,-10.1010101010101,0.898989898989899,0,0,0.0,10.0,0,Normal,Normal usage
H37,Nov,198,181,0.0,-17,-8.585858585858585,0.9141414141414141,0,0,0.0,9.0,0,Normal,Normal usage
H37,Dec,275,251,0.0,-24,-8.727272727272728,0.9127272727272727,0,0,0.0,2.0,0,Normal,Normal usage
H38,Jan,398,384,0.0,-14,-3.5175879396984926,0.964824120603015,0,0,0.0,4.0,0,Normal,Normal usage
H38,Feb,353,380,0.0,27,7.64872521246459,1.0764872521246458,0,0,0.0,3.0,0,Normal,Normal usage
H38,Mar,353,376,0.0,23,6.515580736543909,1.065155807365439,0,0,0.0,7.0,0,Normal,Normal usage
H38,Apr,353,354,0.0,1,0.28328611898017,1.0028328611898016,0,0,0.0,0.0,0,Normal,Normal usage
H38,May,469,460,0.0,-9,-1.9189765458422177,0.9808102345415778,1,0,0.0,8.0,0,Normal,Very high usage detected
H38,Jun,476,499,0.0,23,4.831932773109244,1.0483193277310925,1,0,0.0,6.0,0,Normal,Very high usage detected
H38,Jul,480,462,0.0,-18,-3.75,0.9625,1,0,0.0,5.0,0,Normal,Very high usage detected
